user_name,user_id,video_id,video_description,video_create_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
jonlado,89205021157765120,6878763493533748482,Bubbles 💨 #fyp #foryou #xyzbca #vapetricks #foryourpage #bubble #parati,2020-10-01 14:15:34,9,https://www.tiktok.com/@jonlado/video/6878763493533748482?lang=en,17100,54,38,175800
vfins,6743109302817293318,6914574420912704769,Сможешь так же?😁#дайтевреком #vapetricks #vape,2021-01-06 01:20:15,9,https://www.tiktok.com/@vfins/video/6914574420912704769?lang=en,17000,178,98,85800
yourbuddys8n,6818605331452429318,6818988634176343301,Welcome to Baskin Robbins #icecream #baskinrobbins #CustomerService #vape #vaping #vapetricks #loganpaul #followmeontiktokbro #ithinkimfunny,2020-04-23 12:18:35,50,https://www.tiktok.com/@yourbuddys8n/video/6818988634176343301?lang=en,169800,4321,1026,905200
jonlado,89205021157765120,6899865269192183041,TRICKING 😝🤪 #fyp #foryou #jellyfish #ghost #vapetricks #parati #paratipage,2020-11-27 10:01:13,14,https://www.tiktok.com/@jonlado/video/6899865269192183041?lang=en,16900,101,44,106700
jaxellfrias,90251920409260033,6930249118996516101,Responder a @_noa_333 la cascada es uno de mis trucos favoritos 🙌🏾 #vapetricks #parati #viral #fyp #foryoupage #vaper #vape,2021-02-17 07:06:16,11,https://www.tiktok.com/@jaxellfrias/video/6930249118996516101?lang=en,16900,264,104,221800
poule_et_renard,6833004098213938182,6833012977000549638,#vape #vapetricks,2020-05-31 07:20:10,9,https://www.tiktok.com/@poule_et_renard/video/6833012977000549638?lang=en,16800,37,94,75700
avalene.r,6612726765507772422,6887630958992952582,⭐️what color is my eyeshadow? Wrong answers only😂😂😂😂#hygienist #dentalhygienist #dentistry #vapetricks #dentalvibes #HalloweenIsHere,2020-10-25 11:46:25,11,https://www.tiktok.com/@avalene.r/video/6887630958992952582?lang=en,166900,1381,5312,1400000
jonlado,89205021157765120,6879439352380869889,VAPE BUBBLES 🤯😍 #fyp #vapetricks #parati #viral #foryourpage,2020-10-03 09:58:14,12,https://www.tiktok.com/@jonlado/video/6879439352380869889?lang=en,16700,39,100,185700
justaskhimnotme,6654283088401235974,6858729943828909318,Jelly Body Vert #vape #vapetricks #foryou #fyp,2020-08-08 14:35:15,8,https://www.tiktok.com/@justaskhimnotme/video/6858729943828909318?lang=en,166600,3158,2875,675600
jonlado,89205021157765120,6864981169084075270,Who wins? 600$ vape or 80$?                          #vape #vapegod #duel #vapetricks #foryourpage #duelo #viral #españatiktok,2020-08-25 10:53:10,15,https://www.tiktok.com/@jonlado/video/6864981169084075270?lang=en,16100,287,120,140900
genicaalma,115536620958687232,6890540957947743490,Maapin gaes nafas aku ga bisa panjang😭 #fyp #fypシ #foryoupage #foryou #vapetricks,2020-11-02 06:58:08,15,https://www.tiktok.com/@genicaalma/video/6890540957947743490?lang=en,16000,955,142,568500
jonlado,89205021157765120,6923157034862906630,Acepto el reto 😎✌🏻 @jaxellfrias #fyp #parati #viral #vapetricks #challenge usando el Drag 3 de @voopootech,2021-01-29 04:25:28,14,https://www.tiktok.com/@jonlado/video/6923157034862906630?lang=en,15800,204,51,105800
dannivapour,6677606266712081413,6887158627522596097,Reply to @julian_cantu99 First Tutorial🌪 #reply #bane #tutorial #fyp #vapetricks,2020-10-24 05:12:57,15,https://www.tiktok.com/@dannivapour/video/6887158627522596097?lang=en,15500,688,131,367600
andreabluish,6792244390255707142,6917358709446298882,Responder a @pareseq.sarotao0 🥵 | IG: vapinginblue | #vapeo #vapecommunity #vapeoespaña #vapinginblue #vapetricks #vapersoftiktok,2021-01-13 13:24:45,13,https://www.tiktok.com/@andreabluish/video/6917358709446298882?lang=en,15300,11,140,82900
longvapez,6629105261767524357,6873036282029690113,Diciamo che ho mosso poco quel cerchio 🤥🤯 #vapetricks #foryou,2020-09-16 03:51:07,8,https://www.tiktok.com/@longvapez/video/6873036282029690113?lang=en,15300,401,113,106600
jonlado,89205021157765120,6878648266645409025,Huge jelly ☄️🤯💨 #fyp #parati #foryourpage #vape #foryou #vapetricks,2020-10-01 06:48:25,26,https://www.tiktok.com/@jonlado/video/6878648266645409025?lang=en,15300,69,40,145800
vape.fox,6734721105859003397,6918804423242206466,Répondre à @nicolas__escoulan  C’est une édition limitée disponible que sur mon site en bio 😉 85€ - 200W - un monstre à vapeur #vape #vapetricks,2021-01-17 10:54:50,15,https://www.tiktok.com/@vape.fox/video/6918804423242206466?lang=en,15200,85,174,103900
jonlado,89205021157765120,6894378275259337985,Aros al ritmo de la musica 😍 ig: jonlado #fyp #vapetricks #challenge #viral  @jairolmaaoo usando el Drag Max de @voopootech,2020-11-12 15:08:55,11,https://www.tiktok.com/@jonlado/video/6894378275259337985?lang=en,15100,93,35,106900
themagiccrasher,6538182256194753551,6855823848722533638,BLOWING FAT CLOUDS ☁️ @luvv.preston #trickster #vapetricks #cloudy #themagiccrasher,2020-07-31 18:38:03,14,https://www.tiktok.com/@themagiccrasher/video/6855823848722533638?lang=en,151100,188,459,549400
vapelover_786,6736380559704327174,6736476954100272386,Thanks For Supporting me😍❤️🙏#OLXDekhaHai #foryoupage #foryou #faisusquad #vapetricks #tiktok,2019-09-14 03:51:08,10,https://www.tiktok.com/@vapelover_786/video/6736476954100272386?lang=en,15000,840,46,154200
sinko_brisk,6654462068836237318,6891832494535052550,Moreeeeee tricks at the shop ❤️#RedBullDanceYourStyle #MyRecommendation #UnwrapTheDeals #21andup #sinkobrisk #fyp #vapetricks #foryoupage #duet #vibes,2020-11-05 18:30:33,59,https://www.tiktok.com/@sinko_brisk/video/6891832494535052550?lang=en,150100,5982,1865,806700
vaperushnik,6825179460985717766,6841541126743280901,"Го челендж, вы мне оставляете задание, а я исполняю его в следующем видео #vapetricks #vape",2020-06-23 06:53:47,29,https://www.tiktok.com/@vaperushnik/video/6841541126743280901?lang=en,14900,34,82,84500
vape.trickster,6798688618707584005,6798885775959133446,#vape #vaping #tiktok #foryoupage #fyp #viral #foryou #vapeforyou #vapetrick #vapetricks,2020-02-29 07:09:15,11,https://www.tiktok.com/@vape.trickster/video/6798885775959133446?lang=en,14900,174,53,261200
jaxellfrias,90251920409260033,6930594136324164870,⚡️Vapetricks al aire libre⚡️usando el Drag X Plus @voopootech #fyp #vapetricks #foryoupage #vaper #vape #lentejas,2021-02-18 05:25:13,22,https://www.tiktok.com/@jaxellfrias/video/6930594136324164870?lang=en,14800,163,54,224200
